Date,Open,High,Low,Close,Change,Volume
2017-12-07,29280.42,29280.42,28672.66,28672.66,-623.58,163266720
2017-12-08,28609.9,29030.65,28504.51,28895.65,222.99,149528270
2017-12-11,28895.62,29138.61,28521.45,28586.98,-308.67,129421650
2017-12-12,28609.7,28678.68,28052.88,28632.71,45.73,195490880
2017-12-13,28668.38,28868.26,28659.1,28854.28,221.57,117709810
2017-12-14,28861.38,28861.38,28479.48,28501.92,-352.36,92946140
2017-12-15,28492.94,28885.46,28485.53,28635.53,133.61,139767400
2017-12-18,28643.71,28671.22,28474.46,28489.83,-145.7,50045760
2017-12-19,28500.19,28527.33,28148.87,28210.6,-279.23,108555280
2017-12-20,28238.42,28452.44,28135.45,28367.24,156.64,129652650
2017-12-21,28381.75,28567.85,28236.41,28524.78,157.54,179631020
2017-12-22,28554.05,29043.66,28532.62,29041.93,517.14,222992140
2017-12-26,29080.3,29165.11,28941.3,29065.6,23.67,178175050
2017-12-27,29126.08,29402.74,29126.08,29397.07,331.47,199343000
2017-12-28,29456.68,29672.98,29321.2,29580.24,183.17,239587530
2017-12-29,29602.87,29800.03,29567.18,29774.24,194.0,240969610
2018-01-01,29774.23,29838.95,29512.85,29778.63,4.39,118261640
2018-01-02,29758.96,30330.86,29686.94,30272.79,494.16,229369010
2018-01-03,30310.87,30471.95,30035.3,30242.36,-30.43,233607590
2018-01-04,30289.68,30532.57,30289.68,30483.43,241.07,222352310
2018-01-05,30482.23,30889.13,30443.24,30877.05,393.62,260949920
2018-01-08,30946.43,31280.54,30946.43,31212.44,335.39,270611900
2018-01-09,31257.7,31280.73,30845.41,30995.67,-216.77,225340450
2018-01-10,31053.59,31453.75,31053.59,31435.1,439.43,327761830
2018-01-11,31454.5,31514.16,31133.96,31291.75,-143.35,319451120
2018-01-12,31308.15,31315.96,30797.39,30932.07,-359.68,238673330
2018-01-15,30921.13,30924.0,30481.47,30565.08,-366.99,130479990
2018-01-16,30570.13,30993.99,30553.53,30847.34,282.26,160883230
2018-01-17,30858.89,31146.83,30811.96,31111.78,264.44,151337730
2018-01-18,31240.71,31489.82,31022.99,31229.84,118.06,268457330
2018-01-19,31270.51,31604.18,31245.12,31595.43,365.59,209472080
2018-01-22,31635.99,32071.87,31597.09,32068.42,451.48,294354010
2018-01-23,32046.91,32189.35,31840.49,32106.12,59.21,226443510
2018-01-24,32187.77,32477.95,32065.0,32250.27,144.15,339671580
2018-01-25,32250.27,32395.79,32106.13,32138.89,-111.38,245726170
2018-01-26,32152.4,32153.48,31823.02,32043.29,-95.6,270755670
2018-01-29,32102.57,32161.0,31819.8,31925.69,-117.6,192333270
2018-01-30,31957.88,32029.07,31713.94,31844.49,-81.2,282480510
2018-01-31,31850.65,31987.14,31653.06,31762.42,-82.08,288592950
2018-02-01,31796.56,31988.77,31735.93,31766.33,3.91,228317620
2018-02-02,31824.13,32049.63,31809.86,31887.23,120.9,284372670
2018-02-06,31695.6,31702.27,31418.94,31682.06,-205.17,237956010
2018-02-07,31789.15,31908.09,31767.28,31844.18,162.12,269986050
2018-02-08,31847.13,31863.88,31568.31,31583.79,-260.39,246018070
2018-02-09,31523.58,31666.29,31394.41,31656.16,72.37,225631890
2018-02-12,31650.0,31726.59,31453.31,31479.92,-176.24,215319500
2018-02-13,31521.64,31645.39,31512.01,31567.45,87.53,203686860
2018-02-14,31571.66,31600.43,31257.83,31304.17,-263.28,206987800
2018-02-15,31323.88,31370.5,30946.15,30992.68,-311.49,219482850
2018-02-16,30999.18,31494.0,30999.18,31456.93,464.25,148358060
2018-02-19,31522.66,31611.82,31268.31,31303.18,-153.75,126714720
2018-02-20,31310.43,31311.51,30933.05,31187.07,-116.11,169709750
2018-02-21,31289.92,31370.94,30966.98,31024.41,-162.66,188066310
2018-02-22,30916.54,31463.27,30748.28,31420.89,396.48,190647810
2018-02-23,31534.32,31580.49,31040.36,31237.96,-182.93,244505600
2018-02-26,31339.75,31375.81,30986.1,31108.07,-129.89,167620450
2018-02-27,31105.89,31268.53,30958.41,31238.48,130.41,144887780
2018-02-28,31252.2,31418.19,31237.23,31372.24,133.76,151361130
2018-03-01,31393.19,31588.66,31354.86,31451.89,79.64,211946970
2018-03-02,31482.08,31672.6,31412.62,31666.55,214.65,229930650
2018-03-05,31700.71,31765.58,31651.43,31737.77,71.22,137042470
2018-03-06,31763.43,31870.88,31677.47,31701.82,-35.95,177594890
2018-03-07,31713.14,31724.99,31468.93,31485.3,-216.52,142428260
2018-03-08,31480.03,31526.27,31153.39,31226.75,-258.55,163265660
2018-03-09,31245.91,31326.25,31134.29,31220.04,-6.71,139896270
2018-03-12,31231.43,31451.19,31231.43,31410.56,190.52,109725100
2018-03-13,31426.39,31621.84,31384.2,31576.56,166.0,152323310
2018-03-14,31570.06,31599.25,31505.44,31576.93,0.37,198432390
2018-03-15,31582.73,31681.75,31570.12,31680.83,103.9,220440510
2018-03-16,31689.7,31699.97,31578.03,31607.7,-73.13,193397480
2018-03-19,31603.43,31695.45,31528.3,31619.13,11.43,115968720
2018-03-20,31623.31,32015.89,31623.31,31963.17,344.04,219909550
2018-03-21,32038.22,32284.87,32035.92,32123.52,160.35,207071650
2018-03-22,32167.47,32360.22,32048.26,32343.37,219.85,228444570
2018-03-26,32339.79,32377.47,32223.15,32310.57,-32.8,187927760
2018-03-27,32339.12,32429.67,32213.2,32267.3,-43.27,235587240
2018-03-28,32291.91,32437.49,32214.17,32401.41,134.11,248106920
2018-03-29,32408.1,32750.99,32404.0,32739.94,338.53,296604090
2018-03-30,32748.31,32807.43,32681.83,32727.24,-12.7,230335370
2018-04-02,32781.19,32908.74,32707.84,32908.74,181.5,262520110
2018-04-03,32908.42,33030.23,32873.85,32970.84,62.1,282642610
2018-04-04,33000.27,33241.41,32988.21,33015.62,44.78,270177880
2018-04-05,33118.63,33262.07,32982.31,33178.11,162.49,233353070
2018-04-06,33283.5,33475.53,33242.35,33313.23,135.12,248146670
2018-04-09,33327.82,33417.03,33240.85,33266.71,-46.52,202789470
2018-04-10,33286.66,33320.78,33165.91,33249.91,-16.8,219831970
2018-04-11,33319.51,33427.77,33242.52,33261.6,11.69,284383920
2018-04-12,33322.69,33330.04,33167.53,33224.37,-37.23,332906600
2018-04-13,33228.87,33248.18,33059.14,33096.87,-127.5,197385370
2018-04-16,33129.84,33129.84,32770.41,32799.01,-297.86,144846380
2018-04-17,32803.83,32977.11,32728.45,32929.2,130.19,147469820
2018-04-18,32947.04,33045.79,32724.77,32750.57,-178.63,156038200
2018-04-19,32761.98,32794.87,32592.76,32737.51,-13.07,183362920
2018-04-20,32735.96,32858.29,32628.48,32748.18,10.67,144012960
2018-04-23,32749.24,32913.08,32727.1,32874.17,125.99,112615320
2018-04-24,32918.69,33189.48,32902.8,33174.94,300.77,154282510
2018-04-25,33179.76,33208.69,33065.26,33091.28,-83.66,180707520
2018-04-26,33117.66,33121.95,32900.56,32921.18,-170.1,170307060
2018-04-27,32915.24,33082.46,32902.06,32983.61,62.43,224768770
2018-04-30,33094.61,33165.07,32941.51,32980.77,-2.84,248565870
2018-05-02,32975.29,32986.74,32734.48,32746.63,-234.14,131211760
2018-05-03,32756.62,32777.07,32386.85,32463.21,-283.42,144231710
2018-05-04,32476.44,32490.14,32243.57,32259.17,-204.04,139667680
2018-05-07,32273.88,32489.63,32118.42,32142.79,-116.38,130508070
2018-05-08,32140.08,32207.07,31899.23,31974.56,-168.24,153514800
2018-05-09,32029.69,32099.38,31539.46,31766.53,-208.03,191850300
2018-05-10,31804.04,31957.35,31736.47,31755.53,-11.0,196268300
2018-05-11,31762.77,31847.23,31565.22,31586.04,-169.49,164686290
2018-05-14,31566.63,31566.63,30802.07,30852.05,-733.99,176122700
2018-05-15,30838.86,30914.65,30459.52,30731.73,-120.32,181104780
2018-05-16,30739.05,30818.29,30530.47,30672.67,-59.06,77526210
2018-05-17,30661.78,30675.08,30506.7,30531.1,-141.57,56937060
2018-05-18,30541.18,30596.37,30322.1,30397.72,-133.38,82848510
2018-05-21,30443.95,30556.88,30418.38,30445.27,47.55,88458220
2018-05-22,30451.56,31098.05,30451.56,31066.6,621.33,140845730
2018-05-23,31092.86,31216.59,31075.93,31188.62,122.02,131332710
2018-05-24,31193.82,31225.22,31026.65,31061.23,-127.39,127171280
2018-05-25,31067.87,31077.08,30685.06,30718.71,-342.52,109677510
2018-05-28,30686.11,31064.32,30582.28,30833.11,114.4,139341190
2018-05-29,30839.09,31208.66,30829.54,31181.44,348.33,120301210
2018-05-30,31205.66,31261.83,31054.4,31159.69,-21.75,133730350
2018-05-31,31188.85,31392.0,31138.46,31362.28,202.58,142623760
2018-06-01,31353.03,31439.82,31330.5,31401.21,38.93,59227650
2018-06-04,31399.58,31616.12,31306.15,31598.16,196.95,118042040
2018-06-05,31608.97,31843.29,31560.87,31808.14,209.98,166489930
2018-06-06,31853.36,32003.86,31783.36,31984.13,175.99,223429210
2018-06-07,32001.63,32099.8,31852.27,31872.08,-112.05,227213850
2018-06-11,31912.54,31993.72,31774.22,31815.97,-56.11,160149920
2018-06-12,31793.91,31844.07,31381.9,31413.63,-402.34,137787990
2018-06-13,31412.15,31640.78,31412.15,31553.1,139.46,111897760
2018-06-14,31565.68,31723.16,31551.58,31691.47,138.37,117539200
2018-06-19,31687.88,31757.38,31567.41,31638.67,-52.8,123266670
2018-06-20,31645.2,31686.1,31181.33,31204.82,-433.85,136375780
2018-06-21,31155.58,31161.4,30669.87,30691.34,-513.48,241681410
2018-06-22,30682.42,30761.51,30118.23,30152.29,-539.05,178968490
2018-06-25,30158.15,30280.74,29709.62,29756.69,-395.6,166648760
2018-06-26,29768.42,30078.23,29683.47,30018.36,261.66,179771320
2018-06-27,30046.51,30333.79,30046.51,30214.57,196.21,235495870
2018-06-28,30217.0,30527.27,30129.56,30479.8,265.23,159817670
2018-06-29,30479.69,30582.91,30336.13,30582.91,103.11,166083620
2018-07-02,30605.71,30707.14,30351.89,30426.73,-156.18,84504630
2018-07-03,30427.94,30436.09,30304.54,30329.7,-97.03,104081650
2018-07-04,30322.86,30322.86,29470.57,29500.25,-829.45,117598250
2018-07-05,29497.3,29750.34,29350.23,29495.26,-4.99,143175860
2018-07-06,29467.26,29620.91,29357.48,29519.05,23.79,103893040
2018-07-09,29548.77,29559.74,28747.1,28890.6,-628.45,123582750
2018-07-10,28878.62,29059.82,28386.47,28946.66,56.06,167810810
2018-07-11,28922.89,29268.23,28706.69,28966.85,20.19,128425990
2018-07-12,28960.96,29059.01,28752.01,29050.88,84.03,108897520
2018-07-13,29044.91,29383.16,29044.91,29364.06,313.18,124749820
2018-07-16,29427.58,29485.67,28775.07,28920.02,-444.04,147480210
2018-07-17,28903.83,29262.79,28833.1,29218.03,298.01,141973390
2018-07-18,29252.76,29781.16,29250.1,29730.87,512.84,247827150
2018-07-19,29919.09,30303.17,29919.09,30270.64,539.77,337087170
2018-07-20,30299.47,30299.47,29855.17,29947.01,-323.63,222675160
2018-07-23,29948.29,29948.37,29462.78,29513.28,-433.73,108999860
2018-07-24,29528.63,30115.36,29517.59,30019.24,505.96,190849320
2018-07-26,30397.16,30414.79,30185.78,30377.07,357.83,254328590
2018-07-27,30391.46,30754.81,30357.07,30713.41,336.34,385493950
2018-07-30,30872.75,31326.22,30872.75,31304.2,590.79,377933440
2018-07-31,31351.04,31352.18,30851.52,30908.46,-395.74,274543140
2018-08-01,30927.07,31087.49,30840.78,31054.44,145.98,278401400
2018-08-02,31104.78,31131.76,30679.51,30715.28,-339.16,284514490
2018-08-03,30680.77,30903.18,30605.71,30875.42,160.14,203027240
2018-08-06,30909.85,31042.31,30857.46,30945.14,69.72,153814580
2018-08-07,30970.18,31056.06,30911.16,30946.04,0.9,239517630
2018-08-08,30959.79,30995.39,30877.6,30910.57,-35.47,191469580
2018-08-09,30927.75,31043.66,30891.12,30944.7,34.13,206167710
2018-08-10,30968.32,31087.4,30918.59,30945.78,1.08,250067170
2018-08-13,30946.43,30983.23,30809.45,30821.97,-123.81,163221900
2018-08-15,30888.69,30937.86,30674.32,30723.19,-98.78,145252660
2018-08-16,30713.32,30744.73,30313.07,30421.99,-301.2,142178380
2018-08-17,30434.96,30772.59,30430.75,30726.09,304.1,194194430
2018-08-20,30821.02,30875.05,30627.55,30764.81,38.72,147552050
2018-08-24,30775.27,30893.03,30697.21,30889.64,124.83,115892730
2018-08-27,30907.31,31089.68,30907.31,30975.52,85.88,217587420
2018-08-28,30980.25,31038.73,30677.51,30757.23,-218.29,183665330
2018-08-29,30771.64,30816.74,30542.34,30736.02,-21.21,134665696
2018-08-30,30752.63,30779.48,30381.63,30645.11,-90.92,191518940
2018-08-31,30664.38,30804.65,30535.35,30653.83,8.72,159844350
2018-09-03,30655.93,30656.34,30341.28,30533.55,-120.28,159211380
2018-09-04,30551.65,30717.99,30532.49,30666.45,132.9,126569040
2018-09-05,30673.77,30700.12,30530.88,30579.47,-86.98,126931590
2018-09-06,30575.54,30618.73,30262.28,30288.66,-290.81,159678610
2018-09-07,30316.92,30364.25,29978.32,29978.32,-310.34,120864360
2018-09-10,29981.71,30018.76,29570.74,29773.17,-205.15,112552350
2018-09-11,29802.94,29929.72,29723.74,29848.96,75.79,139508420
2018-09-12,29861.36,29899.53,29598.37,29654.63,-194.33,136979740
2018-09-13,29645.65,30097.92,29557.83,30038.29,383.66,148992090
2018-09-14,30081.95,30161.13,29927.71,29965.82,-72.47,156759720
2018-09-17,29973.31,29987.52,29548.16,29686.96,-278.86,145200280
2018-09-18,29697.91,30087.89,29645.67,30076.64,389.68,166519340
2018-09-19,30108.92,30165.95,30011.8,30084.77,8.13,158719790
2018-09-24,30135.0,30198.18,29884.26,29937.91,-146.86,98621450
2018-09-25,29949.5,30045.06,29816.08,29856.42,-81.49,101660860
2018-09-26,29869.97,29912.83,29693.88,29784.35,-72.07,126442390
2018-09-27,29779.15,29829.47,29480.75,29770.82,-13.53,149352810
2018-09-28,29777.53,29944.47,29586.15,29944.47,173.65,145910280
2018-10-01,29937.36,30022.85,29804.99,29920.99,-23.48,106259830
2018-10-02,29950.61,30084.1,29754.65,29776.86,-144.13,106509490
2018-10-03,29782.09,29793.69,29618.51,29692.21,-84.65,89991490
2018-10-04,29704.61,29724.45,29365.51,29398.88,-293.33,110529780
2018-10-05,29398.9,29433.78,28746.52,28795.99,-602.89,154094960
2018-10-08,28784.71,28831.14,27878.94,27943.1,-852.89,186005070
2018-10-09,27984.6,28576.64,27984.6,28299.34,356.24,225117790
2018-10-10,28312.75,28395.47,27900.3,28384.74,85.4,199322900
2018-10-11,28374.84,28374.84,28148.52,28218.02,-166.72,134604420
2018-10-12,28264.25,28265.03,27667.13,27767.45,-450.57,135415020
2018-10-15,27757.5,27801.58,27045.39,27325.32,-442.13,165515080
2018-10-16,27341.39,27676.73,27262.23,27319.78,-5.54,181729720
2018-10-17,27333.39,27913.22,27333.36,27854.73,534.95,194167150
2018-10-18,27929.23,28193.72,27759.18,28129.77,275.04,223400840
2018-10-19,28158.48,28455.44,28046.59,28422.71,292.94,231245710
2018-10-22,28468.32,28659.26,28337.96,28377.95,-44.76,235357930
2018-10-23,28377.95,28404.19,27818.61,27990.72,-387.23,223937790
2018-10-24,28450.16,28984.25,28450.16,28925.72,935.0,333641720
2018-10-25,29116.28,29346.94,28875.37,29082.33,156.61,343852370
2018-10-26,29210.61,29762.95,28990.7,29667.81,585.48,368349510
2018-10-29,29667.81,30229.48,29667.81,30178.91,511.1,461069720
2018-10-30,30285.82,30322.28,30009.87,30159.44,-19.47,327806250
2018-10-31,30162.68,30235.72,29954.1,30220.1,60.66,285217550
2018-11-01,30201.02,30320.54,30114.35,30307.18,87.08,245116230
2018-11-02,30291.91,30547.05,30233.37,30463.5,156.32,292381520
2018-11-05,30412.62,30412.62,29853.06,30059.77,-403.73,214082630
2018-11-06,30044.48,30096.7,29668.0,29761.46,-298.31,230360420
2018-11-07,29947.65,30129.22,29900.05,30022.96,261.5,276929910
2018-11-08,30074.07,30084.54,29877.47,29908.35,-114.61,224675150
2018-11-09,29889.85,30015.94,29819.19,29935.26,26.91,219604910
2018-11-12,29946.33,30051.02,29795.75,29816.55,-118.71,178021176
2018-11-13,29821.85,29869.38,29629.32,29851.59,35.04,177169377
2018-11-14,29713.17,29900.2,29645.11,29703.44,-148.16,255170746
2018-11-15,29713.38,29984.95,29692.32,29845.1,141.66,254905780
2018-11-16,29905.51,30071.62,29865.58,30019.95,174.85,201540690
2018-11-19,30044.27,30044.27,29793.96,29853.05,-166.9,176441540
2018-11-20,29869.48,29970.24,29693.64,29928.57,75.52,167325940
2018-11-22,29901.27,29901.27,29474.91,29546.16,-382.41,160197740
2018-11-23,29532.37,29567.5,29351.75,29500.72,-45.44,123569390
2018-11-26,29501.21,29633.7,29346.65,29437.06,-63.66,135319740
2018-11-27,29476.66,29518.47,29219.57,29442.35,5.28,132327750
2018-11-28,29487.61,29559.4,29269.29,29370.53,-71.82,124112820
2018-11-29,29367.76,29407.5,29193.1,29351.72,-18.81,97420160
2018-11-30,29341.25,29525.61,29181.39,29381.69,29.97,270791530
2018-12-03,29347.55,29349.12,28430.88,28498.33,-883.36,164373110
2018-12-04,28369.94,28893.22,28369.86,28867.05,368.71,195852700
2018-12-05,28831.76,28831.76,28218.99,28678.83,-188.22,138104150
2018-12-06,28734.34,28779.71,28156.66,28176.99,-501.84,189763050
2018-12-07,28179.56,28395.58,27834.65,28331.5,154.51,128530450
2018-12-10,28507.38,28860.48,28507.38,28793.11,461.61,154173040
2018-12-11,28822.8,28822.8,28509.71,28551.59,-241.52,124011380
2018-12-12,28507.43,28537.86,28015.11,28183.98,-367.61,145627760
2018-12-13,28199.29,28288.93,27796.43,28019.76,-164.22,84248500
2018-12-14,28058.7,28351.75,28047.81,28326.96,307.2,98522230
2018-12-17,28322.21,28355.35,28117.31,28182.47,-144.49,66826640
2018-12-18,28144.47,28204.16,27976.82,28177.64,-4.83,90623370
2018-12-19,28124.54,28158.67,27953.56,28103.77,-73.87,101040340
2018-12-20,28102.16,28362.94,28098.87,28288.99,185.22,136687600
2018-12-21,28284.29,28433.62,28053.31,28384.1,95.11,130398810
2018-12-24,28373.3,28495.56,28268.29,28480.19,96.09,74655520
2018-12-26,28486.31,28537.71,28402.94,28509.79,29.6,88568450
2018-12-27,28619.61,28670.11,28219.53,28358.42,-151.37,103728020
2018-12-28,27932.29,28064.19,27655.33,28001.3,-357.12,174440694
2018-12-31,27945.49,28134.46,27746.77,28043.38,42.08,226060560
2019-01-01,28038.73,28653.38,28032.55,28630.31,586.93,96662990
2019-01-02,28644.86,28805.52,28351.12,28399.34,-230.98,133646620
2019-01-03,28413.17,28478.09,27942.38,28013.64,-385.7,67958250
2019-01-04,28031.44,28208.77,27923.28,28000.04,-13.6,64429490
2019-01-07,28039.89,28605.14,28039.89,28529.12,529.08,157103550
2019-01-08,28566.23,28851.76,28559.5,28776.08,246.96,166790720
2019-01-09,28876.65,28911.73,28524.71,28638.56,-137.52,133847190
2019-01-10,28709.42,28828.54,28684.57,28828.54,189.98,112051470
2019-01-11,28842.27,28903.78,28576.15,28738.96,-89.58,123577160
2019-01-14,28788.88,29003.39,28772.59,28943.37,204.41,115326650
2019-01-15,28957.75,29128.49,28913.41,29006.72,63.35,122244370
2019-01-16,29003.99,29011.74,28785.72,28819.17,-187.55,92773020
2019-01-17,28821.84,28888.48,28597.09,28865.82,46.65,104483730
2019-01-18,28865.66,29001.72,28791.67,28917.83,52.01,155001150
2019-01-21,28940.28,29232.08,28940.28,29078.86,161.03,124490620
2019-01-22,29093.66,29263.29,29028.95,29238.4,159.54,136802450
2019-01-23,29289.36,29415.72,29238.4,29341.34,102.94,178989699
2019-01-24,29384.27,29645.07,29384.27,29453.93,112.59,245866070
2019-01-25,29461.24,29488.41,29364.06,29367.67,-86.26,156117020
2019-01-28,29375.36,29501.83,29373.07,29462.82,95.15,126006310
2019-01-29,29462.83,29628.04,29312.98,29601.97,139.14,154732000
2019-01-30,29602.47,29748.89,29552.89,29631.28,29.32,125007130
2019-01-31,29653.67,29738.74,29602.85,29663.42,32.14,239527010
2019-02-01,29668.03,29874.05,29664.13,29825.99,162.57,228920690
2019-02-04,29847.17,30111.71,29847.17,30107.8,281.81,254108750
2019-02-06,30126.26,30206.63,29997.91,30046.87,-60.93,205164000
2019-02-07,30058.27,30111.79,29893.62,29908.57,-138.3,137668780
2019-02-08,29910.16,29966.21,29600.22,29652.8,-255.77,169100460
2019-02-11,29715.64,29745.44,29165.18,29299.25,-353.55,134413960
2019-02-12,29313.58,29486.04,29201.34,29408.12,108.87,165074880
2019-02-13,29471.42,29540.53,29342.53,29375.37,-32.75,160241810
2019-02-14,29374.51,29394.79,29254.2,29324.88,-50.49,123619400
2019-02-15,29382.26,29408.93,29257.35,29331.21,6.33,93001390
2019-02-18,29420.74,29449.3,29053.29,29189.57,-141.65,98841360
2019-02-19,29199.68,29242.38,28938.13,28956.56,-233.01,94392770
2019-02-20,28945.85,29140.73,28798.87,29103.53,146.97,132089330
2019-02-21,29124.91,29189.51,28922.87,29019.68,-83.85,102625750
2019-02-22,28981.91,29052.26,28906.91,29016.78,-2.9,98734090
2019-02-25,29017.71,29054.26,28760.69,28792.24,-224.54,68072630
2019-02-26,28776.21,28776.21,28277.43,28342.23,-450.01,161891270
2019-02-27,28226.84,28324.86,27446.22,28245.41,-96.82,273685230
2019-02-28,28257.45,28556.61,28113.25,28506.64,261.23,159385200
2019-03-01,28540.35,28944.3,28540.35,28852.0,345.35,137196020
2019-03-04,28849.95,29034.77,28819.64,28981.29,129.29,168446060
2019-03-05,29015.38,29127.17,28893.38,28969.17,-12.12,163863070
2019-03-06,28969.95,29058.27,28803.77,28839.75,-129.42,81422480
2019-03-07,28857.98,28966.81,28611.63,28657.46,-182.29,83156370
2019-03-08,28664.84,28675.6,28471.66,28520.2,-137.27,73984760
2019-03-11,28539.52,28627.72,28424.49,28508.51,-11.69,67742960
2019-03-12,28510.21,28568.15,28352.8,28512.52,4.01,89732070
2019-03-13,28508.9,28608.51,28452.54,28527.1,14.58,93538720
2019-03-14,28536.91,28568.68,28332.05,28437.39,-89.71,85867430
2019-03-15,28430.81,28464.85,28107.2,28174.0,-263.39,129470630
2019-03-18,28199.73,28422.71,27978.07,28398.78,224.78,99535840
2019-03-19,28419.76,28512.76,28283.94,28314.32,-84.46,70809410
2019-03-20,28311.07,28328.98,28086.71,28246.34,-67.98,83084330
2019-03-21,28256.6,28304.99,28021.9,28101.04,-145.3,81350490
2019-03-22,28149.87,28380.68,28081.93,28197.59,96.55,84640460
2019-03-25,28189.15,28189.15,27834.33,27912.97,-284.62,56474750
2019-03-26,27932.48,28148.7,27865.63,28061.69,148.72,86389470
2019-03-27,28109.06,28462.49,28097.7,28408.74,347.05,228670200
2019-03-28,28399.75,28414.11,28050.98,28167.19,-241.55,132150700
2019-03-29,28171.85,28295.88,28152.93,28279.32,112.12,137733830
2019-04-01,28262.03,28262.03,27957.37,28015.15,-264.17,65857010
2019-04-02,28049.64,28124.07,27722.1,27774.07,-241.08,144559410
2019-04-03,27788.4,27848.47,27609.51,27810.4,36.33,153268570
2019-04-04,27826.22,27829.08,27310.43,27429.0,-381.4,127962080
2019-04-05,27430.73,27554.35,27218.8,27506.62,77.62,101739920
2019-04-08,27541.8,27542.01,26984.34,27110.5,-396.12,106972800
2019-04-09,27103.37,27287.64,26898.89,27237.04,126.54,160484650
2019-04-10,27251.79,27262.62,26862.83,26929.89,-307.15,141177960
2019-04-11,26914.29,27156.2,26898.64,27070.32,140.43,143798400
2019-04-12,27070.97,27459.86,27034.16,27405.34,335.02,189356560
2019-04-15,27412.61,27601.24,27356.0,27497.64,92.3,172006950
2019-04-16,27502.42,27555.07,27332.79,27387.16,-110.48,139977140
2019-04-17,27391.49,27412.38,26826.51,26877.2,-509.96,172862800
2019-04-18,26877.46,26983.42,26677.01,26904.57,27.37,216247640
2019-04-19,26973.44,27438.06,26937.96,27229.21,324.64,177355570
2019-04-22,27255.75,27344.93,26904.91,26967.59,-261.62,125964210
2019-04-23,26968.17,26981.18,26488.33,26632.9,-334.69,119605080
2019-04-24,26614.0,26792.11,26583.58,26653.46,20.56,115987630
2019-04-25,26660.71,26908.9,26602.28,26749.95,96.49,106814590
2019-04-26,26761.66,27107.67,26746.95,27098.17,348.22,143894800
2019-04-29,27105.45,27272.8,26955.01,27076.64,-21.53,177455410
2019-04-30,27073.57,27084.88,26895.02,27014.2,-62.44,110648240
2019-05-02,27013.01,27013.01,26788.7,26827.13,-187.08,67915110
2019-05-03,26826.89,26826.89,26502.24,26537.79,-289.34,64335470
2019-05-06,26538.99,26584.34,26212.52,26232.32,-305.47,71418110
2019-05-07,26230.84,26340.7,26172.49,26281.17,48.85,65363330
2019-05-08,26302.73,26315.82,25783.0,25864.93,-416.24,113235730
2019-05-09,25858.59,25989.43,25690.45,25744.43,-120.5,78099340
2019-05-10,25713.48,25773.86,25642.63,25693.07,-51.36,39286090
2019-05-13,25786.55,25972.9,24962.38,25041.07,-652.0,121210860
2019-05-14,25089.16,25144.64,24883.72,25009.64,-31.43,105706680
2019-05-15,25100.62,25319.16,25083.93,25285.4,275.76,110886460
2019-05-16,25338.34,25365.79,24773.25,25077.44,-207.96,108579170
2019-05-17,25056.27,25056.27,24347.58,24582.47,-494.97,90373270
2019-05-20,24534.87,24725.49,24032.13,24672.24,89.77,165485500
2019-05-21,24688.68,24890.49,24441.83,24817.39,145.15,153526600
2019-05-22,24910.01,25548.77,24910.01,25529.1,711.71,203498120
2019-05-23,25777.33,26027.0,25542.18,25989.79,460.69,227706050
2019-05-24,26017.64,26042.22,25875.68,26007.36,17.57,142026680
2019-05-27,26062.78,26096.03,25864.71,25933.43,-73.93,125221420
2019-05-28,25946.95,25955.98,25475.26,25578.9,-354.53,152298030
2019-05-29,25651.89,26111.37,25651.89,26097.02,518.12,182477040
2019-05-30,26107.15,26370.38,25893.43,26155.49,58.47,199132870
2019-06-03,26159.25,26159.25,25844.81,25892.76,-262.73,124639640
2019-06-10,25882.97,25882.97,25274.16,25350.62,-542.14,91736350
2019-06-11,25277.78,25504.13,25175.85,25442.94,92.32,116931860
2019-06-12,25432.56,25729.93,25358.81,25597.3,154.36,150978350
2019-06-13,25598.33,25858.93,25595.46,25836.16,238.86,154324990
2019-06-14,25871.37,25964.11,25775.44,25939.74,103.58,167876970
2019-06-17,25964.02,25964.02,25581.96,25657.52,-282.22,128136310
2019-06-18,25657.92,25669.71,25282.4,25359.99,-297.53,104130390
2019-06-19,25368.57,25448.68,25214.38,25360.56,0.57,99345760
2019-06-20,25400.77,25563.46,25368.68,25520.76,160.2,163028690
2019-06-21,25596.82,25637.41,25566.22,25622.7,101.94,129305810
2019-06-24,25638.53,25661.03,25143.21,25275.81,-346.89,78764150
2019-06-25,25249.33,25268.96,24921.05,25056.88,-218.93,144060020
2019-06-26,25103.63,25140.47,24665.62,25089.03,32.15,159680070
2019-06-27,25094.27,25182.24,24761.52,24876.55,-212.48,135021810
2019-06-28,24878.29,24986.05,24672.57,24986.05,109.5,213909570
2019-07-01,25029.88,25102.61,24903.48,24995.78,9.73,48046080
2019-07-02,25000.73,25129.47,24962.88,25109.96,114.18,91162130
2019-07-03,25106.47,25445.21,25106.47,25415.81,305.85,130429940
2019-07-04,25542.22,25618.92,25153.97,25216.21,-199.6,111859060
2019-07-05,25190.98,25196.55,24961.82,25032.78,-183.43,51245030
2019-07-08,25031.35,25053.2,24710.44,24736.62,-296.16,59555500
2019-07-09,24741.12,24913.69,24687.72,24805.89,69.27,60158610
2019-07-10,24831.0,24867.75,24774.47,24795.22,-10.67,40611860
2019-07-11,24828.76,24854.66,24701.84,24775.91,-19.31,39486850
